0,1.4517168104863614,1.1814790119727452,0.6429334188956293
1,1.1040256815841991,1.0545478917948612,0.6786099808565496
2,0.994642878586481,1.0064059335948068,0.6922253388503047
3,0.9296842273925003,0.9493911063451788,0.7062157217345444
4,0.8843009103843946,0.9338626635152024,0.7132706567304786
5,0.8413425192752958,0.9376384283041025,0.7113509030399063
6,0.8113578873300793,0.9191244185228884,0.7188264674573956
7,0.7826095550442441,0.9414543848791164,0.7158841557481137
8,0.7579589882267961,0.9312998282509449,0.7168090859988459
9,0.7367761409866116,0.9053586533381826,0.724024797782512
